timestamp;cpu;ram;disco
2026-08-20 19:07:01;0.6;56.5;83.1
2026-08-20 19:07:12;0.6;56.6;83.1
2026-08-20 19:07:23;1.6;56.5;83.1
2026-08-20 19:07:34;0.2;56.5;83.1
2026-08-20 19:07:45;0.0;56.5;83.1
2026-08-20 19:07:56;0.2;56.4;83.1
2026-08-20 19:08:07;0.4;56.4;83.1
2026-08-20 19:08:18;0.0;56.4;83.1
2026-08-20 19:08:29;0.0;56.4;83.1
2026-08-20 19:08:40;14.8;57.2;83.1
2026-08-20 19:08:51;68.2;57.7;83.1
2026-08-20 19:09:02;0.8;57.3;83.2
2026-08-20 19:09:13;0.2;57.2;83.2
2026-08-20 19:09:24;1.4;57.1;83.2
2026-08-20 19:09:35;1.2;57.1;83.2
2026-08-20 19:09:46;2.1;57.0;83.2
2026-08-20 19:09:57;22.9;56.0;83.2
2026-08-20 19:10:08;22.4;56.3;83.2
2026-08-20 19:10:19;27.4;56.2;83.2
2026-08-20 19:10:30;30.7;56.6;83.2
2026-08-20 19:10:41;12.9;56.8;83.1
2026-08-20 19:10:52;12.7;56.7;83.1
2026-08-20 19:11:03;12.9;56.7;83.1
2026-08-20 19:11:14;12.8;56.0;83.1
2026-08-20 19:11:25;12.5;56.1;83.1
2026-08-20 19:11:36;12.5;56.0;83.1
2026-08-20 19:11:47;12.5;56.0;83.1
2026-08-20 19:11:58;12.9;55.9;83.1
2026-08-20 19:12:09;14.3;55.9;83.1
2026-08-20 19:12:20;13.1;55.9;83.1
2026-08-20 19:12:31;12.9;55.9;83.1
2026-08-20 19:12:42;12.9;55.9;83.1
2026-08-20 19:12:53;12.7;55.9;83.1
2026-08-20 19:13:04;13.2;55.9;83.1
2026-08-20 19:13:15;17.8;56.1;83.1
2026-08-20 19:13:26;13.2;56.1;83.1
2026-08-20 19:13:37;12.7;56.1;83.1
2026-08-20 19:13:48;12.6;56.1;83.1
2026-08-20 19:13:59;13.9;56.1;83.1
2026-08-20 19:14:10;13.8;56.1;83.1
2026-08-20 19:14:21;13.3;56.0;83.1
2026-08-20 19:14:32;19.8;56.0;83.1
2026-08-20 19:14:43;14.2;55.9;83.1
2026-08-20 19:14:54;13.2;55.9;83.1
2026-08-20 19:15:05;13.1;55.9;83.1
2026-08-20 19:15:16;55.3;57.5;83.1
2026-08-20 19:15:27;20.4;56.6;83.1
2026-08-20 19:15:38;20.6;56.6;83.1
2026-08-20 19:15:49;18.3;56.5;83.1
2026-08-20 19:16:00;21.7;56.5;83.1
2026-08-20 19:16:11;23.6;56.6;83.1
2026-08-20 19:16:22;17.4;56.5;83.1
2026-08-20 19:16:33;20.7;56.5;83.1
2026-08-20 19:16:44;17.7;56.6;83.1
2026-08-20 19:16:55;19.5;56.5;83.1
2026-08-20 19:17:06;25.1;56.7;83.1
2026-08-20 19:17:17;28.5;56.6;83.1
2026-08-20 19:17:28;29.2;56.8;83.1
2026-08-20 19:17:39;18.1;56.8;83.1
2026-08-20 19:17:50;22.5;56.8;83.1
2026-08-20 19:18:01;14.4;56.8;83.1
2026-08-20 19:18:12;21.4;56.8;83.1
2026-08-20 19:18:23;28.2;57.1;83.1
2026-08-20 19:18:34;15.0;57.4;83.1
2026-08-20 19:18:45;20.5;57.3;83.1
2026-08-20 19:18:56;14.6;57.3;83.1
2026-08-20 19:19:07;15.8;57.3;83.1
2026-08-20 19:19:18;34.0;57.4;83.1
2026-08-20 19:19:29;15.6;58.3;83.1
2026-08-20 19:19:40;22.3;58.1;83.1
2026-08-20 19:33:18;100.0;58.7;83.1
2026-08-20 19:33:29;54.4;58.1;83.1
2026-08-20 19:33:40;66.0;58.0;83.1
2026-08-20 19:33:51;14.8;57.8;83.1
2026-08-20 19:34:02;52.0;58.6;83.1
2026-08-20 19:34:13;32.8;58.9;83.2
2026-08-20 19:34:24;39.9;58.7;83.2
2026-08-20 19:34:35;44.4;58.8;83.2
2026-08-20 19:34:46;37.1;57.5;83.2
2026-08-20 19:34:57;50.5;57.5;83.2
2026-08-20 19:35:08;42.4;57.0;83.2
2026-08-20 19:35:19;17.7;56.8;83.2
2026-08-20 19:35:30;16.4;56.9;83.2
2026-08-20 19:35:41;33.9;58.1;83.3
2026-08-20 19:35:52;25.6;59.8;83.5
2026-08-20 19:36:03;27.9;61.5;83.5
2026-08-20 19:36:14;29.3;61.5;83.5
2026-08-20 19:36:25;26.8;57.4;83.3
2026-08-20 19:36:36;51.8;57.7;83.4
2026-08-20 19:36:47;25.7;58.2;83.4
2026-08-20 19:36:58;33.0;57.7;83.5
2026-08-20 19:37:09;23.0;57.4;83.0
2026-08-20 19:37:20;26.2;57.5;83.0
2026-08-20 19:37:31;14.1;58.1;83.0
